Timestamp, Left Stick X, Left Stick Y, Right Stick X, Right Stick Y, D-Pad Up, D-Pad Right,D-Pad Down, D-Pad Left, Button North, Button East, Button South, Button West, L1, R1, L2, R2, L3, R3,Gyroscope X, Gyroscope Y, Gyroscope Z, Accelerometer X, Accelerometer Y, Accelerometer Z,Touch 1, Touch 2, Touch 1 Pos X, Touch 1 Pos Y, Touch 2 Pos X, Touch 2 Pos Y
7.785131,-0.7136782,-0.7531079,1,-0.4091095,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.01937535,0.004382519,0.04244123,0.2431641,-0.8979492,-0.3514404,0,0,0,0,0,0
7.790131,-0.7689855,-0.6980022,1,-0.4091095,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2420654,-0.8912354,-0.3497314,0,0,0,0,0,0
7.795131,-0.8657174,-0.6048162,1,-0.4091095,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.001384075,0.01591687,0.06897309,0.2277832,-0.8771973,-0.3502197,0,0,0,0,0,0
7.800131,-0.9139598,-0.5420455,1,-0.4091095,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2194824,-0.8769531,-0.3522949,0,0,0,0,0,0
7.805131,-0.94521,-0.4785373,1,-0.4091095,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2130127,-0.8796387,-0.3588867,0,0,0,0,0,0
7.810131,-1,-0.3439986,1,-0.4009901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.02024073,0.02623798,0.1012037,0.2004395,-0.8817139,-0.3426514,0,0,0,0,0,0
7.815131,-1,-0.2642672,1,-0.4009901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.182373,-0.8757324,-0.3262939,0,0,0,0,0,0
7.820131,-1,-0.2006854,1,-0.4009901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1734619,-0.8835449,-0.3081055,0,0,0,0,0,0
7.825131,-1,-0.06669273,1,-0.4009901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03223523,0.106951,0.1846924,-0.9289551,-0.2861328,0,0,0,0,0,0
7.830132,-1,0,1,-0.4009901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1762695,-0.9564209,-0.2764893,0,0,0,0,0,0
7.835132,-1,0.08240198,1,-0.4009901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.164917,-0.9694824,-0.2895508,0,0,0,0,0,0
7.840132,-1,0.2244794,1,-0.4009901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1412354,-0.973999,-0.3126221,0,0,0,0,0,0
7.845132,-1,0.2962267,1,-0.4009901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1188965,-0.9586182,-0.3267822,0,0,0,0,0,0
7.850132,-1,0.3847782,1,-0.4009901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.05347551,0.01374371,0.0727167,0.08642578,-0.9501953,-0.3261719,0,0,0,0,0,0
7.855132,-1,0.433522,1,-0.4009901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.07312012,-0.9486084,-0.3266602,0,0,0,0,0,0
7.860132,-1,0.4662001,1,-0.4009901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.06420898,-0.9353027,-0.3328857,0,0,0,0,0,0
7.865132,-1,0.5154955,1,-0.4009901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.05722379,-0.002998627,0.02523844,0.07458496,-0.9244385,-0.3605957,0,0,0,0,0,0
7.870132,-1,0.5320019,1,-0.4009901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.07788086,-0.9208984,-0.362915,0,0,0,0,0,0
7.875133,-1,0.540269,1,-0.4009901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.08459473,-0.921875,-0.3636475,0,0,0,0,0,0
7.880133,-1,0.5485454,1,-0.4009901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.09228516,-0.9276123,-0.357666,0,0,0,0,0,0
7.885133,-1,0.5485454,1,-0.4009901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.09729004,-0.9227295,-0.3552246,0,0,0,0,0,0
7.890133,-1,0.5568311,1,-0.4009901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.09960938,-0.911377,-0.3530273,0,0,0,0,0,0
7.895133,-1,0.5568311,1,-0.4009901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.112793,-0.9019775,-0.3579102,0,0,0,0,0,0
7.900133,-1,0.5568311,1,-0.4009901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1191406,-0.9007568,-0.3477783,0,0,0,0,0,0
7.905133,-1,0.5568311,1,-0.4009901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.009996235,-0.006247648,-0.06572525,0.1468506,-0.9147949,-0.3381348,0,0,0,0,0,0
7.910133,-1,0.5568311,1,-0.4009901,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1583252,-0.9145508,-0.3395996,0,0,0,0,0,0
7.915133,-1,0.5568311,1,-0.4005468,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1694336,-0.9161377,-0.3433838,0,0,0,0,0,0
7.920134,-1,0.5568311,1,-0.4005468,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0004613585,-0.0006920377,-0.05720845,0.1765137,-0.916626,-0.3463135,0,0,0,0,0,0
7.925134,-1,0.5568311,1,-0.3924417,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1765137,-0.9222412,-0.3464355,0,0,0,0,0,0
7.930134,-1,0.540269,1,-0.3843456,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1774902,-0.9285889,-0.3447266,0,0,0,0,0,0
7.935134,-1,0.5072563,1,-0.360111,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1856689,-0.9310303,-0.3531494,0,0,0,0,0,0
7.940134,-1,0.4743927,1,-0.3439986,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.1973877,-0.9368896,-0.3529053,0,0,0,0,0,0
7.945134,-1,0.4498426,1,-0.3279207,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2043457,-0.9447021,-0.3511963,0,0,0,0,0,0
7.950134,-1,0.3766855,0.9980505,-0.2958648,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2337646,-0.9488525,-0.3469238,0,0,0,0,0,0
7.955134,-1,0.3444016,0.9969909,-0.2719066,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2404785,-0.9489746,-0.3455811,0,0,0,0,0,0
7.960135,-1,0.3122526,1,-0.2483314,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2491455,-0.9433594,-0.3413086,0,0,0,0,0,0
7.965135,-1,0.2165419,1,-0.1848525,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.234375,-0.9091797,-0.3652344,0,0,0,0,0,0
7.970135,-1,0.1769445,1,-0.1374799,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2243652,-0.9099121,-0.3709717,0,0,0,0,0,0
7.975135,-1,0.08240198,1,-0.02745281,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.04472952,0.03198535,0.008496109,0.2116699,-0.8917236,-0.368042,0,0,0,0,0,0
