,Left Stick X,LeftStickY,Right Stick X,Right Stick Y,Button South,Button West,L1,R1,R2,Gyroscope X,Gyroscope Y,Gyroscope Z,Accelerometer X,Accelerometer Y,Accelerometer Z
693,0.6213085,0.9900852,0.2974046,-0.2654256,0.0,0.0,0.0,0.0,0.0,0.06456769,-0.2289985,0.3417964,-0.322876,-0.9936523,-0.225708
694,0.6291237,0.9817535,0.3202614,-0.2187925,0.0,0.0,0.0,0.0,0.0,-0.06714381,-0.2049513,0.2892618,-0.3619385,-0.9909668,-0.2072754
695,0.6374958,0.9823048,0.3268755,-0.1130317,0.0,0.0,0.0,0.0,0.0,-0.09920457,-0.1007039,0.115697,-0.345459,-0.9503174,-0.1802979
696,0.653713,0.9745538,0.3368381,0.03944951,0.0,0.0,0.0,0.0,0.0,-0.3286817,-0.1487892,0.1558826,-0.3027344,-0.87854,-0.2114258
697,0.6531526,0.965704,0.3465718,0.128013,0.0,0.0,0.0,0.0,0.0,-0.1609999,-0.05235957,0.08026929,-0.2576904,-0.7927246,-0.2800293
698,0.6531526,0.965704,0.3683359,0.2621489,0.0,0.0,0.0,0.0,0.0,-0.2301527,-0.05555365,0.2477019,-0.2530518,-0.7526855,-0.2810059
699,0.6531526,0.965704,0.3827527,0.3551669,0.0,0.0,0.0,0.0,0.0,-0.05659263,-0.00672811,0.3028324,-0.3050537,-0.7625732,-0.3317871
700,0.6447625,0.9651414,0.386198,0.3792395,0.0,0.0,0.0,0.0,0.0,0.2441581,0.03298758,0.3628634,-0.4233398,-0.9084473,-0.3056641
701,0.6363822,0.9645792,0.3792395,0.386198,0.0,0.0,0.0,0.0,0.0,0.3606705,0.07024264,0.3454443,-0.4781494,-1.012573,-0.2702637
702,0.6124081,0.9806534,0.3643056,0.3920622,0.0,0.0,0.0,0.0,0.0,0.3930254,0.09249912,0.2852252,-0.4892578,-1.121826,-0.2338867
