,Left Stick X,LeftStickY,Right Stick X,Right Stick Y,Gyroscope X,Gyroscope Y,Gyroscope Z,Accelerometer X,Accelerometer Y,Accelerometer Z
243,-0.8277996,0.7958074,-0.2762679,0.1192314,0.0,0.0,0.0,-0.06726074,-0.833252,0.02685547
244,-0.9397725,0.6598403,-0.2721735,0.03086503,0.0,0.0,0.0,-0.001708984,-0.953125,0.04382324
245,-1.0,0.4825947,-0.2805015,-0.01416674,0.09046594,-0.009996235,0.0004998118,-0.03430176,-1.004761,0.003417969
246,-1.0,0.3283107,-0.262609,-0.02487875,0.0,0.0,0.0,-0.06945801,-1.035767,-0.07788086
247,-1.0,0.09812176,-0.05249975,-0.009642811,0.0,0.0,0.0,-0.15271,-1.042114,0.02612305
248,-1.0,-0.07454614,0.0,0.0,-0.01153396,-0.006228339,-0.00322951,-0.1729736,-1.12085,-0.06518555
249,-1.0,-0.1374799,0.0,0.0,0.0,0.0,0.0,-0.09228516,-1.181274,-0.04724121
250,-1.0,-0.2483314,0.0,0.0,0.0,0.0,0.0,-0.03869629,-1.036499,0.00793457
251,-1.0,-0.3847782,0.0,0.0,-0.06997365,0.002499059,-0.03623636,-0.07678223,-1.130859,0.001586914
252,-0.9800786,-0.4642477,-0.009199293,0.01399892,0.0,0.0,0.0,-0.06689453,-1.111084,0.001464844
253,-0.9097829,-0.6078463,-0.07994545,0.2088897,0.0,0.0,0.0,-0.08789063,-1.117188,0.0345459
254,-0.8215328,-0.7104076,-0.1109005,0.3707245,0.0,0.0,0.0,-0.01086426,-0.980957,-0.09643555
255,-0.6233535,-0.893341,-0.1239888,0.5703484,0.0,0.0,0.0,-0.02990723,-0.8041992,-0.0802002
256,-0.2962267,-1.0,-0.1272439,0.6434905,-0.04423695,-0.01199646,-0.08122603,0.1143799,-0.8144531,-0.2166748
257,-0.05099206,-1.0,-0.1276122,0.6526453,0.0,0.0,0.0,0.0456543,-0.8969727,-0.206665
258,0.2562958,-1.0,-0.1188104,0.6156538,0.0,0.0,0.0,0.01550293,-1.001343,-0.161499
259,0.433522,-1.0,-0.09428346,0.5412569,0.0,0.0,0.0,0.02355957,-0.8955078,-0.06860352
260,0.6531526,-0.965704,-0.06621782,0.3752343,0.0,0.0,0.0,0.0814209,-0.8475342,-0.05895996
261,0.8031714,-0.8111632,-0.04038652,0.1829272,0.0,0.0,0.0,0.02856445,-0.8203125,-0.0723877
262,0.9203799,-0.6335082,0.0,0.0,0.1854661,0.01914638,0.1058818,-0.0871582,-0.9556885,-0.00378418
263,0.9741862,-0.5129389,0.0,0.0,0.0,0.0,0.0,-0.07580566,-1.032349,-0.1079102
264,1.0,-0.3686016,0.0,0.0,0.0,0.0,0.0,-0.08398438,-1.084961,-0.0546875
265,1.0,-0.2403741,0.0,0.0,0.0,0.0,0.0,-0.1114502,-1.197998,0.07580566
266,1.0,-0.1848525,0.0,0.0,0.0,0.0,0.0,-0.1013184,-1.238037,0.09130859
267,1.0,-0.09812176,0.0,0.0,0.0,0.0,0.0,-0.06750488,-1.219849,0.06848145
268,1.0,0.01176485,0.0,0.0,0.0,0.0,0.0,-0.06298828,-1.118164,-0.06408691
269,1.0,0.06669273,0.0,0.0,0.0,0.0,0.0,-0.05114746,-1.061157,-0.1177979
270,1.0,0.1374799,0.0,0.0,0.0,0.0,0.0,0.01489258,-1.030029,-0.008178711
271,1.0,0.2324234,0.0,0.0,0.0,0.0,0.0,0.01843262,-0.9888916,0.02038574
272,1.0,0.3605264,0.0,0.0,-0.1391976,0.04898156,-0.00549793,0.04614258,-0.9505615,0.01660156
273,1.0,0.4743927,0.0,0.0,0.0,0.0,0.0,0.05493164,-0.8760986,0.01611328
274,0.9386168,0.6430523,0.0,0.0,0.0,0.0,0.0,-0.006103516,-0.8361816,-0.1464844
275,0.8587738,0.7469335,0.0,0.0,0.05697855,-0.009996235,0.002998871,-0.09790039,-0.8552246,-0.2192383
276,0.8271842,0.7872236,0.0,0.0,0.0,0.0,0.0,-0.1466064,-0.8656006,-0.1732178
277,0.771321,0.8432577,0.0,0.0,0.0,0.0,0.0,-0.09667969,-0.9675293,-0.0802002
278,0.7075,0.8993645,0.0,0.0,0.1707026,-0.05374826,0.02860422,-0.09484863,-0.9720459,-0.01623535
279,0.6604159,0.9485974,0.0,0.0,0.0,0.0,0.0,-0.1087646,-1.022339,-0.005249023
280,0.494375,0.937335,0.0,0.0,0.0,0.0,0.0,-0.152832,-1.095703,-0.02746582
281,0.3282334,0.7206043,0.0,0.0,0.0,0.0,0.0,-0.1828613,-1.117065,0.01428223
282,0.2425112,0.5096249,0.0,0.0,0.0,0.0,0.0,-0.2062988,-1.141724,0.01293945
283,0.1021952,0.1195901,0.0,0.0,0.0,0.0,0.0,-0.194458,-1.137451,-0.07836914
284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00390625,-1.229736,0.1514893
285,-0.01276881,-0.01787633,0.0,0.0,0.0,0.0,0.0,0.005126953,-1.08374,0.0814209
286,-0.2132159,-0.436585,0.0,0.0,0.0,0.0,0.0,-0.07141113,-0.9989014,0.09777832
287,-0.3995309,-0.8417302,-0.008026278,0.2434638,0.0,0.0,0.0,-0.001831055,-1.121338,0.1026611
288,-0.5129389,-0.9741862,0.03378246,0.7694893,-0.3026361,-0.02024238,-0.06322619,0.1275635,-1.086792,0.1710205
289,-0.5685782,-0.9423288,0.04263622,0.9263688,0.0,0.0,0.0,0.1785889,-0.8349609,0.2023926
290,-0.62455,-0.9109678,-0.01168013,0.9538772,0.0,0.0,0.0,0.201416,-0.9437256,-0.07373047
291,-0.6640815,-0.8788145,-0.04242775,0.8986969,-0.1419466,-0.04873165,-0.08571772,-0.03259277,-0.8704834,-0.3463135
292,-0.6797026,-0.8625466,-0.06325933,0.7330641,0.0,0.0,0.0,-0.1190186,-0.8656006,-0.3652344
293,-0.6959809,-0.8550623,-0.08787026,0.4133157,0.0,0.0,0.0,-0.03430176,-0.8150635,-0.3173828
294,-0.6959809,-0.8550623,-0.07159675,0.1901017,0.0,0.0,0.0,-0.05358887,-0.729126,-0.1561279
295,-0.6875248,-0.8544383,0.0,0.0,0.0,0.0,0.0,0.02612305,-0.9572754,0.008911133
296,-0.5917731,-0.9174469,0.0,0.0,0.1054603,0.001249529,-0.001249529,-0.03845215,-0.9855957,-0.01037598
297,-0.4882966,-0.9726233,0.0,0.0,0.0,0.0,0.0,-0.04907227,-1.082031,-0.02270508
298,-0.3202776,-1.0,0.0,0.0,0.0,0.0,0.0,-0.08068848,-1.015381,-0.03649902
299,-0.1769445,-1.0,0.0,0.0,0.0,0.0,0.0,-0.1278076,-1.10437,-0.07763672
300,-0.09812176,-1.0,0.0,0.0,0.0,0.0,0.0,-0.0949707,-1.179077,-0.05847168
301,-0.035298,-1.0,0.0,0.0,0.0,0.0,0.0,-0.02331543,-1.03894,-0.006103516
302,0.0,-1.0,0.0,0.0,-0.09621377,0.009496424,0.007497177,-0.01745605,-1.234497,0.06396484
303,0.01176485,-1.0,0.0,0.0,0.0,0.0,0.0,-0.0333252,-1.141846,-0.08496094
304,0.01960851,-1.0,-0.00011561,0.0001341077,0.0,0.0,0.0,0.01831055,-1.306885,0.145874
305,0.035298,-1.0,-0.04446292,0.08727907,-0.2381603,0.06472563,-0.04798193,0.05456543,-0.8250732,0.1705322
306,0.05099206,-1.0,-0.06383098,0.1102535,0.0,0.0,0.0,0.1297607,-0.918335,-0.1242676
307,0.05884144,-1.0,-0.07462046,0.1149558,0.0,0.0,0.0,0.02502441,-0.833374,-0.3294678
308,0.05884144,-1.0,-0.03900439,0.0347877,0.01499283,-0.049361,-0.05282088,-0.02172852,-0.8509521,-0.3215332
309,0.05884144,-1.0,0.0,0.0,0.0,0.0,0.0,0.04968262,-0.8587646,-0.2701416
310,0.05884144,-1.0,0.0,0.0,0.0,0.0,0.0,0.04931641,-0.803833,-0.09130859
311,0.07454614,-1.0,0.0,0.0,0.1691863,-0.004248401,0.0382356,0.05957031,-0.8806152,-0.0267334
312,0.1217254,-1.0,0.0,0.0,0.0,0.0,0.0,0.06005859,-0.9082031,-0.0637207
313,0.2086106,-1.0,0.0,0.0,0.3645719,0.04696284,0.1416958,0.0369873,-0.9367676,-0.05529785
314,0.4908059,-1.0,0.0,0.0,0.1544418,0.05248024,0.1279518,0.0769043,-1.062622,-0.08947754
315,0.6766679,-0.9409287,0.0,0.0,0.0,0.0,0.0,0.03308105,-1.204224,-0.06274414
316,0.9351605,-0.5929316,0.0,0.0,0.0,0.0,0.0,-0.009765625,-1.126099,0.0357666
317,1.0,0.02745281,0.0,0.0,-0.06672488,0.08846669,0.1891788,-0.06726074,-1.099243,0.08776855
318,1.0,0.4253754,0.0,0.0,0.0,0.0,0.0,-0.112793,-1.01709,-0.0300293
319,0.8999631,0.7159706,0.0,0.0,0.0,0.0,0.0,-0.1738281,-1.054443,-0.2858887
320,0.8438712,0.7798811,0.0,0.0,0.0,0.0,0.0,-0.2194824,-1.269531,-0.04260254
321,0.7719339,0.851927,0.0,0.0,0.0,0.0,0.0,-0.3140869,-0.9742432,0.2410889
322,0.7566752,0.8767824,0.0,0.0,0.0,0.0,0.0,-0.08251953,-1.115601,-0.01965332
323,0.7238518,0.8918174,0.04592003,0.04592003,0.0,0.0,0.0,-0.03027344,-1.037354,-0.2144775
324,0.691781,0.91571,0.211648,0.1511771,0.0,0.0,0.0,-0.07397461,-0.9929199,-0.1534424
325,0.6755022,0.9233196,0.3170559,0.1569888,0.0,0.0,0.0,-0.0267334,-0.9753418,-0.1113281
326,0.6598403,0.9397725,0.4649353,0.01672429,0.0,0.0,0.0,-0.08032227,-1.034302,0.05566406
327,0.6436275,0.9474515,0.6925092,-0.3106933,-0.1187053,0.01874294,-0.004748212,0.05065918,-0.9049072,-0.1530762
328,0.6358177,0.9557259,0.8606791,-0.6544335,0.0,0.0,0.0,0.09960938,-0.8392334,-0.248291
329,0.6035143,0.9712184,0.8662497,-0.7305239,-0.1149567,0.02299134,-0.02923899,-0.2381592,-0.9208984,0.03540039
330,0.579634,0.9873765,0.8581596,-0.7384164,0.0,0.0,0.0,-0.05224609,-0.9608154,-0.2010498
331,0.563032,0.9863042,0.8185484,-0.7866051,0.0,0.0,0.0,0.0357666,-0.9400635,-0.2939453
332,0.5552751,0.9947014,0.7463182,-0.8500843,0.1102647,-0.02606675,0.024452,0.01086426,-0.9400635,-0.1829834
333,0.5469962,0.9941757,0.7056823,-0.8731322,0.0,0.0,0.0,-0.005249023,-0.9951172,-0.09521484
334,0.547518,1.0,0.625725,-0.9286237,0.0,0.0,0.0,-0.05480957,-0.9887695,-0.1011963
335,0.5387272,0.9936524,0.5371357,-0.9668443,0.07866162,0.02837355,0.0422143,-0.07824707,-1.119141,-0.05859375
336,0.547518,1.0,0.497528,-0.9910758,0.0,0.0,0.0,-0.07836914,-1.092529,-0.1037598
337,0.5392466,1.0,0.4091095,-1.0,0.0,0.0,0.0,-0.05700684,-1.014771,-0.1446533
338,0.5392466,1.0,0.3283107,-1.0,0.0592277,0.006497554,0.01649379,-0.01916504,-1.019043,-0.1577148
339,0.5392466,1.0,0.2403741,-1.0,0.0,0.0,0.0,-0.02258301,-0.9827881,-0.1407471
340,0.5232409,1.0,0.1239335,-0.7623788,0.0,0.0,0.0,-0.1130371,-1.011475,-0.03210449
341,0.4825947,1.0,0.01192133,-0.188357,0.0,0.0,0.0,-0.1362305,-1.126831,0.04309082
342,0.4498426,1.0,0.0,0.0,-0.0009996236,-0.009996235,-0.04423334,-0.01745605,-0.9445801,-0.1456299
343,0.4172379,1.0,-0.0281066,0.07840262,0.0,0.0,0.0,0.01635742,-1.053467,0.001342773
344,0.3444016,1.0,-0.09474742,0.3331442,0.0,0.0,0.0,-0.02441406,-1.010986,0.01306152
345,0.2962267,1.0,-0.1240578,0.4526433,0.0,0.0,0.0,-0.007080078,-1.015503,-0.07116699
346,0.2403741,1.0,-0.2032524,0.478849,0.0,0.0,0.0,0.02685547,-1.014282,-0.1212158
347,0.1690417,1.0,-0.2808952,0.4542874,-0.04429041,-0.01614755,-0.04959604,-0.09130859,-0.9760742,-0.0982666
348,0.1217254,1.0,-0.266822,0.3053987,0.0,0.0,0.0,-0.1038818,-0.9327393,-0.1647949
349,0.05099206,1.0,0.0,0.0,0.0,0.0,0.0,-0.1348877,-0.866333,-0.09655762
350,-0.01960851,1.0,0.0,0.0,0.04659721,-0.04152226,-0.01637823,-0.05834961,-0.9326172,-0.1213379
351,-0.05884144,1.0,0.0,0.0,0.0,0.0,0.0,-0.03234863,-0.9992676,-0.1320801
352,-0.09812176,1.0,0.0,0.0,0.0,0.0,0.0,-0.05322266,-0.9334717,-0.04248047
353,-0.1217254,1.0,0.0,0.0,0.06621967,-0.02548833,0.01574279,-0.01074219,-0.9556885,-0.03039551
354,-0.1217254,1.0,0.0,0.0,0.0,0.0,0.0,-0.001464844,-1.024414,-0.08276367
355,-0.1217254,1.0,0.0,0.0,0.0,0.0,0.0,-0.04846191,-1.070068,-0.1109619
356,-0.1217254,1.0,0.0,0.0,0.05772826,-0.0007497177,0.01949266,-0.06152344,-1.063477,-0.04956055
357,-0.1217254,1.0,0.0,0.0,0.0,0.0,0.0,-0.04626465,-1.091553,0.04162598
358,-0.1059862,1.0,0.0,0.0,0.0,0.0,0.0,0.06665039,-1.060425,-0.02233887
359,-0.06669273,1.0,0.0,0.0,0.0,0.0,0.0,0.0567627,-1.285522,-0.008178711
360,0.01960851,1.0,0.0,0.0,0.0,0.0,0.0,-0.07763672,-1.029297,-0.007324219
361,0.1059862,1.0,0.0,0.0,0.0,0.0,0.0,-0.02050781,-1.040283,0.008911133
362,0.1769445,1.0,0.0,0.0,-0.1411757,0.04798128,0.0,-0.06787109,-0.9589844,-0.1060791
363,0.2006854,1.0,0.0,0.0,0.0,0.0,0.0,-0.1420898,-0.9283447,-0.1513672
364,0.2165419,1.0,0.0,0.0,0.0,0.0,0.0,-0.08837891,-0.9125977,-0.2390137
365,0.2165419,1.0,0.0,0.0,0.0,0.0,0.0,-0.06970215,-0.8892822,-0.2481689
366,0.2165419,1.0,0.0,0.0,0.0,0.0,0.0,-0.05847168,-0.8649902,-0.1386719
367,0.2165419,1.0,0.0,0.0,0.0,0.0,0.0,0.04772949,-0.9381104,-0.1011963
368,0.2165419,1.0,0.0,0.0,0.0,0.0,0.0,0.06005859,-0.9276123,-0.0958252
369,0.2165419,1.0,-0.006639781,-0.02094085,0.0,0.0,0.0,0.004516602,-0.9360352,-0.1179199
370,0.2244794,1.0,-0.03065021,-0.1369043,0.0812128,0.02298947,0.041481,0.02368164,-1.033569,-0.1174316
371,0.2403741,1.0,-0.05439752,-0.2834397,0.0,0.0,0.0,-0.03063965,-1.130493,-0.2541504
372,0.2403741,1.0,-0.1505773,-0.672089,0.06497025,0.01399359,0.01774187,-0.09326172,-1.018555,-0.02355957
373,0.2403741,1.0,-0.2210414,-0.9035553,0.0,0.0,0.0,-0.1105957,-1.156494,0.01208496
374,0.2483314,1.0,-0.2802319,-1.0,0.0,0.0,0.0,-0.1185303,-1.202637,-0.003295898
375,0.2562958,1.0,-0.2882255,-1.0,-0.08766584,0.01984016,0.01776387,-0.06738281,-1.041382,-0.0447998
376,0.2722459,1.0,-0.2962267,-1.0,0.0,0.0,0.0,0.006347656,-1.052002,0.008544922
377,0.2962267,1.0,-0.2962267,-1.0,0.0,0.0,0.0,-0.06408691,-1.075806,-0.001953125
378,0.3122526,1.0,-0.2962267,-1.0,-0.1526925,0.03248777,0.01149567,-0.02783203,-1.013672,-0.09216309
379,0.3283107,1.0,-0.2642672,-1.0,0.0,0.0,0.0,-0.05114746,-0.9530029,-0.1242676
380,0.3444016,1.0,-0.1848525,-1.0,0.0,0.0,0.0,-0.05065918,-0.930542,-0.1213379
381,0.3524597,1.0,-0.08240198,-1.0,-0.08996613,-0.006497554,-0.04423334,-0.0526123,-0.8852539,-0.182373
382,0.3605264,1.0,-0.02745281,-1.0,0.0,0.0,0.0,-0.05090332,-0.9118652,-0.2440186
383,0.3605264,1.0,0.05884144,-1.0,0.0,0.0,0.0,-0.0201416,-0.9284668,-0.2303467
384,0.3605264,1.0,0.06669273,-1.0,0.0674746,-0.03723598,-0.01599398,0.08532715,-0.8828125,-0.2116699
385,0.3605264,1.0,0.06669273,-1.0,0.0,0.0,0.0,0.1107178,-0.8845215,-0.2039795
386,0.3766855,1.0,0.01176485,-1.0,0.0,0.0,0.0,0.08776855,-0.8591309,-0.2474365
387,0.3928797,1.0,-0.05099206,-1.0,0.0,0.0,0.0,0.06970215,-1.022827,-0.1558838
388,0.4172379,1.0,-0.05455982,-0.2208373,0.0,0.0,0.0,-0.06445313,-1.12207,0.005371094
389,0.433522,1.0,0.0,0.0,0.1641882,0.01824313,0.06022732,-0.1401367,-1.152588,0.02282715
390,0.4580168,1.0,0.0,0.0,0.0,0.0,0.0,-0.1877441,-1.109619,0.06030273
391,0.4662001,1.0,0.0,0.0,0.0,0.0,0.0,-0.1488037,-1.158447,-0.06677246
392,0.4825947,1.0,0.0,0.0,0.0,0.0,0.0,-0.1694336,-1.075195,0.03100586
393,0.5154955,1.0,0.0,0.0,0.0,0.0,0.0,0.008178711,-0.9842529,-0.02819824
394,0.5485454,1.0,0.0,0.0,0.0,0.0,0.0,-0.01843262,-1.013794,-0.05358887
395,0.5729127,1.0,-0.03003737,0.08695029,0.0,0.0,0.0,0.02807617,-1.004517,-0.1035156
396,0.5890183,1.0,-0.04410596,0.140719,0.0,0.0,0.0,-0.06591797,-0.8640137,-0.1357422
397,0.5973468,1.0,-0.04410596,0.140719,0.0,0.0,0.0,-0.006713867,-0.9223633,-0.1938477
398,0.5973468,1.0,-0.04410596,0.140719,0.0,0.0,0.0,-0.03601074,-0.9516602,-0.2520752
399,0.5968135,0.9973595,-0.02262647,0.06787942,0.07222281,-0.05198043,-0.005248024,0.05114746,-0.9394531,-0.2503662
400,0.5973468,1.0,0.0,0.0,0.0,0.0,0.0,0.005126953,-0.9165039,-0.1080322
401,0.5968135,0.9973595,0.0,0.0,0.0,0.0,0.0,-0.0123291,-0.9423828,-0.03259277
402,0.5884867,0.9968243,0.0,0.0,0.1361987,-0.01324501,-0.02249153,-0.03027344,-0.9748535,-0.1304932
403,0.5968135,0.9973595,0.0,0.0,0.0,0.0,0.0,-0.03845215,-1.014404,-0.1506348
404,0.5884867,0.9968243,0.0,0.0,0.0,0.0,0.0,-0.08032227,-1.098755,-0.1025391
405,0.5884867,0.9968243,0.0,0.0,0.0599766,-0.0232986,0.006228339,-0.1236572,-1.080322,0.002197266
406,0.5884867,0.9968243,0.0,0.0,0.0,0.0,0.0,-0.168335,-1.116089,0.01867676
407,0.5884867,0.9968243,0.0,0.0,0.0,0.0,0.0,-0.1248779,-1.097168,-0.009887695
408,0.5890183,1.0,0.0,0.0,-0.03998494,-0.01099586,0.009246519,-0.08691406,-1.043213,0.04968262
409,0.5884867,0.9968243,0.0,0.0,0.0,0.0,0.0,-0.1258545,-1.051636,0.01098633
410,0.5884867,0.9968243,0.0,0.0,0.0,0.0,0.0,-0.04931641,-1.036255,-0.04943848
411,0.5890183,1.0,0.02200443,0.09986624,-0.09971246,0.01449454,-0.005248024,-0.02368164,-1.063965,0.00390625
412,0.5968135,0.9973595,0.08139091,0.3225491,0.0,0.0,0.0,-0.01391602,-1.005493,-0.05114746
413,0.6051498,0.9978961,0.2002822,0.6299785,0.0,0.0,0.0,-0.03515625,-0.9538574,-0.0189209
414,0.6291237,0.9817535,0.2864156,0.7981449,0.0,0.0,0.0,0.1003418,-0.904541,-0.208374
415,0.6453226,0.973996,0.3025981,0.8082051,0.0,0.0,0.0,0.09667969,-0.9255371,-0.2791748
416,0.6778142,0.9585657,0.323999,0.7737858,0.0,0.0,0.0,0.01086426,-0.9189453,-0.1876221
417,0.6935343,0.9420841,0.3407973,0.5899825,0.0,0.0,0.0,0.01586914,-0.9018555,-0.1072998
418,0.7171578,0.9174812,0.3161083,0.3294181,0.1414467,-0.01624388,0.02723974,0.002563477,-0.8688965,-0.1229248
419,0.7335345,0.9099035,0.2855707,0.1653304,0.0,0.0,0.0,-0.0267334,-0.9089355,-0.1257324
420,0.7578744,0.8942115,0.2620663,-0.01379296,0.0,0.0,0.0,-0.04748535,-1.020508,-0.05529785
421,0.765208,0.877385,0.3059791,-0.1423863,0.109342,-0.001384075,0.03575528,-0.09509277,-1.057739,0.0135498
422,0.77375,0.8779858,0.3683359,-0.2621489,0.0,0.0,0.0,-0.12854,-1.026245,0.046875
423,0.7817017,0.8698937,0.4476562,-0.484051,0.0,0.0,0.0,-0.1434326,-1.187378,0.00769043
424,0.7817017,0.8698937,0.4741298,-0.6637818,0.0,0.0,0.0,-0.1383057,-1.147339,0.01123047
425,0.7817017,0.8698937,0.5107899,-0.938428,0.0,0.0,0.0,-0.04772949,-1.111206,-0.001708984
426,0.7902642,0.8704941,0.5129389,-0.9741862,0.0,0.0,0.0,-0.1571045,-1.023682,-0.0411377
427,0.7896631,0.861815,0.5129389,-0.9741862,-0.1481942,0.009996235,0.04048476,-0.1033936,-1.172241,-0.04516602
428,0.7896631,0.861815,0.5129389,-0.9741862,0.0,0.0,0.0,-0.05151367,-1.048828,-0.01965332
429,0.7896631,0.861815,0.5129389,-0.9741862,0.0,0.0,0.0,-0.03210449,-0.9943848,-0.07226563
430,0.7982369,0.8624167,0.5294175,-0.9752428,-0.1511931,0.03148814,0.003248777,0.02160645,-0.9503174,-0.1251221
431,0.7982369,0.8624167,0.5294175,-0.9752428,0.0,0.0,0.0,0.009277344,-0.8934326,-0.1536865
432,0.7982369,0.8624167,0.5294175,-0.9752428,0.0,0.0,0.0,-0.01513672,-0.9030762,-0.2392578
433,0.7982369,0.8624167,0.5283443,-0.9573756,0.0,0.0,0.0,-0.01391602,-0.9168701,-0.2313232
434,0.8068197,0.8630162,0.5173304,-0.9122391,0.0,0.0,0.0,-0.0222168,-0.9349365,-0.178833
435,0.8216138,0.8296295,0.49984,-0.7788205,0.0,0.0,0.0,-0.06726074,-0.9302979,-0.1710205
436,0.8698937,0.7817017,0.4659214,-0.5777426,0.0,0.0,0.0,-0.0369873,-0.9733887,-0.1157227
437,0.892418,0.7323431,0.4242361,-0.4242361,0.0,0.0,0.0,-0.06005859,-1.032227,-0.07800293
438,0.9332856,0.6929545,0.3790455,-0.1717044,0.0,0.0,0.0,-0.04748535,-1.062744,-0.04272461
439,0.9485974,0.6604159,0.3644011,0.04048901,0.03760071,-0.03275645,-0.05605506,-0.08337402,-1.066162,-0.07348633
440,0.9557259,0.6358177,0.4480202,0.1650601,0.0,0.0,0.0,-0.07446289,-1.08252,-0.06079102
441,0.980105,0.6040648,0.6218852,0.3984534,0.0,0.0,0.0,-0.05371094,-1.088867,0.01379395
442,0.9879154,0.5879496,0.6826698,0.49198,-0.08196913,-0.001499435,-0.009746331,-0.02478027,-1.068481,-0.006469727
443,0.9962907,0.5801693,0.7007967,0.5016632,0.0,0.0,0.0,0.01806641,-1.064453,-0.02844238
444,1.0,0.5723898,0.7276536,0.5120525,0.0,0.0,0.0,0.004394531,-1.005371,-0.06091309
445,1.0,0.5723898,0.7531692,0.5059752,0.0,0.0,0.0,-0.01269531,-0.9318848,-0.02954102
446,1.0,0.5723898,0.7693503,0.4909923,0.0,0.0,0.0,-0.06506348,-0.9689941,-0.007080078
447,1.0,0.5646105,0.7823716,0.4355073,0.0,0.0,0.0,-0.07385254,-0.894043,-0.2958984
448,1.0,0.5154955,0.7791907,0.3953529,0.0,0.0,0.0,-0.1053467,-0.862915,-0.3551025
449,1.0,0.3605264,0.7642245,0.3155753,0.0,0.0,0.0,-0.1114502,-0.8675537,-0.2521973
450,1.0,0.1217254,0.6848707,0.2110142,0.0,0.0,0.0,-0.01806641,-0.9763184,-0.1298828
451,1.0,-0.1532514,0.5691156,0.1025115,0.165397,-0.03044966,-0.03621664,0.02197266,-0.9884033,-0.0489502
452,1.0,-0.3042357,0.4653713,0.03682794,0.0,0.0,0.0,0.004516602,-1.000122,-0.09155273
453,1.0,-0.5072563,0.2718043,-0.02521896,0.0,0.0,0.0,-0.009521484,-1.040161,-0.06860352
454,0.9474515,-0.6436275,0.02946557,-0.008908195,0.07197192,0.0110726,-0.03437121,-0.05456543,-1.083252,-0.03552246
455,0.8824759,-0.7147655,0.0,0.0,0.0,0.0,0.0,-0.06481934,-1.12146,-0.02978516
456,0.7939504,-0.8019298,0.0,0.0,0.0,0.0,0.0,-0.02807617,-1.155884,-0.07922363
457,0.7220283,-0.8656361,0.0,0.0,-0.07447196,0.02449078,-0.01049605,-0.01477051,-1.136841,0.03393555
458,0.682148,-0.8975631,0.0,0.0,0.0,0.0,0.0,-0.05737305,-1.124146,-0.05883789
459,0.6502753,-0.9215559,-0.2049975,0.182532,0.0,0.0,0.0,0.03088379,-0.9338379,-0.08007813
460,0.6263045,-0.9374622,-0.3809936,0.4593287,-0.2199172,0.04623259,-0.005248024,0.02612305,-1.079468,0.07556152
461,0.6179457,-0.9368855,-0.4636289,0.6370186,0.0,0.0,0.0,0.0378418,-0.9179688,0.01147461
462,0.6179457,-0.9368855,-0.5505133,0.8003916,0.0,0.0,0.0,0.04455566,-0.9521484,-0.2005615
463,0.6179457,-0.9368855,-0.618992,0.8318937,0.0,0.0,0.0,0.01330566,-0.822876,-0.380127
464,0.6018312,-0.9445959,-0.6357424,0.8331779,0.0,0.0,0.0,-0.04858398,-0.8358154,-0.3406982
465,0.5614042,-0.9595633,-0.6408659,0.7902702,0.1024306,-0.05975119,-0.03299004,0.02319336,-0.8886719,-0.284668
466,0.5371357,-0.9668443,-0.6401846,0.6789837,0.1407267,-0.05190741,-0.01407268,0.0111084,-0.8977051,-0.07788086
467,0.5014718,-0.920023,-0.6334014,0.602691,0.0,0.0,0.0,0.01391602,-0.9525146,0.02734375
468,0.3556146,-0.5829147,-0.6512056,0.5217261,0.0,0.0,0.0,0.05200195,-0.9995117,0.002075195
469,0.08611164,-0.1197162,-0.6803933,0.4675329,0.107506,-0.01107358,0.007613087,-0.06665039,-1.092163,0.001953125
470,0.0,0.0,-0.7145857,0.4623789,0.0,0.0,0.0,-0.07287598,-1.198975,-0.05126953
471,0.0,0.0,-0.75851,0.4658868,0.0,0.0,0.0,-0.2849121,-1.097168,-0.08850098
472,-0.07530265,-0.05607645,-0.8115222,0.4698286,0.0,0.0,0.0,-0.2011719,-1.11145,-0.1030273
473,-0.3201379,-0.3069363,-0.8669578,0.6215177,0.0,0.0,0.0,-0.08227539,-1.16687,-0.1236572
474,-0.5699428,-0.6387949,-0.865021,0.7135427,0.0,0.0,0.0,0.03930664,-1.013794,-0.1243896
475,-0.69409,-0.8289418,-0.8420238,0.7542298,0.0,0.0,0.0,0.1103516,-1.125854,0.1074219
476,-0.7110435,-0.8302128,-0.785358,0.8013044,0.0,0.0,0.0,0.08752441,-1.141724,0.1628418
477,-0.7110435,-0.8302128,-0.7456988,0.8414034,-0.2089213,0.01199548,-0.003748589,0.006225586,-0.9042969,0.01184082
478,-0.711675,-0.8389018,-0.7299091,0.8575435,0.0,0.0,0.0,0.07055664,-0.9267578,-0.0357666
479,-0.648488,-0.8951521,-0.7050672,0.8644044,0.0,0.0,0.0,-0.144043,-0.7319336,-0.08947754
480,-0.5614042,-0.9595633,-0.7050672,0.8644044,-0.08650471,0.01960774,-0.007151056,0.02746582,-0.8636475,-0.2095947
481,-0.497528,-0.9910758,-0.7050672,0.8644044,0.0,0.0,0.0,0.04101563,-0.9207764,-0.3754883
482,-0.3686016,-1.0,-0.696602,0.8637865,0.0,0.0,0.0,0.0009765625,-0.8896484,-0.2518311
483,-0.2802319,-1.0,-0.6693802,0.8357351,0.0,0.0,0.0,0.03466797,-0.8208008,-0.1520996
