Timestamp, Left Stick X, LeftStickY, Right Stick X, Right Stick Y, D-Pad Up, D-Pad Right,D-Pad Down, D-Pad Left, Button North, Button East, Button South, Button West, L1, R1, L2, R2, L3, R3,Gyroscope X, Gyroscope Y, Gyroscope Z, Accelerometer X, Accelerometer Y, Accelerometer Z,Touch 1, Touch 2, Touch 1 Pos X, Touch 1 Pos Y, Touch 2 Pos X, Touch 2 Pos Y
0.24,0.7165664,0.9087183,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.02709961,-0.7947998,-0.1575928,0,0,0,0,0,0
0.25,0.8111632,0.8031714,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.1107083,-0.01899285,-0.04823184,0.09350586,-0.8349609,-0.3304443,0,0,0,0,0,0
0.26,0.8824759,0.7147655,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.07519531,-0.840332,-0.256958,0,0,0,0,0,0
0.27,0.9690174,0.5702448,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.04248047,-0.9494629,-0.1689453,0,0,0,0,0,0
0.28,1,0.5062566,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.008056641,-0.9069824,-0.02722168,0,0,0,0,0,0
0.29,1,0.4498426,-0.02616126,-0.2994011,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.08215332,-0.9998779,-0.03234863,0,0,0,0,0,0
0.3,1,0.433522,-0.03453135,-0.8709575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03039551,-1.019165,-0.03356934,0,0,0,0,0,0
0.31,1,0.433522,0.02745281,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.003248777,0.1064599,0.06297629,-0.3156738,-1.112671,0.1662598,0,0,0,0,0,0
0.32,1,0.433522,0.09026043,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3609619,-1.118164,-0.05664063,0,0,0,0,0,0
0.33,1,0.433522,0.1296006,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05836185,0.05098011,0.00599766,-0.21875,-1.103027,-0.08581543,0,0,0,0,0,0
0.3399999,1,0.433522,0.1453634,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05797817,0.03673617,-0.002748965,-0.217041,-1.054321,0.05712891,0,0,0,0,0,0
0.3499999,1,0.433522,0.1611441,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1340332,-1.085083,-0.04760742,0,0,0,0,0,0
0.3599999,1,0.433522,0.1690417,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.1002123,0.004248401,0.0167437,-0.07226563,-0.9394531,-0.1022949,0,0,0,0,0,0
0.3699999,1,0.433522,0.1848525,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.1097412,-1.005615,-0.03515625,0,0,0,0,0,0
0.3799999,1,0.4580168,0.2244794,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.1298828,-0.9530029,-0.07775879,0,0,0,0,0,0
0.3899999,1,0.4662001,0.2484409,-0.6785774,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.04636653,-0.03483257,-0.04429041,-0.07836914,-0.8867188,-0.208252,0,0,0,0,0,0
0.3999999,1,0.4743927,0.2398743,-0.483225,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.07397461,-0.7939453,-0.2683105,0,0,0,0,0,0
0.4099999,1,0.4743927,0.2115599,-0.3189186,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.07006836,-0.9050293,-0.1634521,0,0,0,0,0,0
0.4199999,1,0.4743927,0.180497,-0.2967493,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1125715,0.006459019,-0.01014989,0.03222656,-0.9147949,-0.01977539,0,0,0,0,0,0
0.4299999,1,0.4743927,0.1514401,-0.3245144,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0411377,-0.9819336,0.003051758,0,0,0,0,0,0
0.4399998,1,0.4662001,0.114572,-0.5242536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.02709961,-1.053589,-0.02575684,0,0,0,0,0,0
0.4499998,1,0.4662001,0.08624594,-0.7612141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1289514,0.06097704,0.05647873,-0.1237793,-1.127319,-0.007446289,0,0,0,0,0,0
0.4599998,1,0.4662001,0.08104495,-0.899213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2398682,-1.05896,0.06140137,0,0,0,0,0,0
0.4699998,1,0.4662001,0.08228827,-0.9913776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28479,-1.121216,0.0904541,0,0,0,0,0,0
0.4799998,1,0.4580168,0.08240198,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1452637,-1.086304,0.08850098,0,0,0,0,0,0
0.4899998,1,0.4580168,0.06669273,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1813965,-1.146606,0.03271484,0,0,0,0,0,0
0.4999998,1,0.4580168,0.05099206,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.1257027,-0.004998118,0.004248401,-0.145752,-1.179932,0.02575684,0,0,0,0,0,0
0.5099998,1,0.4662001,0.035298,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.1793213,-1.072021,0.06408691,0,0,0,0,0,0
0.5199998,1,0.5557991,0.02708533,-0.9170319,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.217041,-0.7420654,0.0447998,0,0,0,0,0,0
0.5299998,0.9468793,0.6352481,0,-0.8062284,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.06643562,-0.05028807,-0.03898479,0.03686523,-0.8294678,-0.3510742,0,0,0,0,0,0
0.5399998,0.91571,0.691781,-0.01118077,-0.7416579,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.02294922,-0.8481445,-0.3891602,0,0,0,0,0,0
0.5499998,0.8749644,0.7311347,-0.03321634,-0.7049246,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.004760742,-0.9002686,-0.2388916,0,0,0,0,0,0
0.5599998,0.8345971,0.7707045,-0.06982027,-0.6871784,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.02111816,-0.9327393,-0.08825684,0,0,0,0,0,0
0.5699998,0.810544,0.7945727,-0.0990823,-0.6788972,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.01989746,-0.8876953,0.0423584,0,0,0,0,0,0
0.5799997,0.771321,0.8432577,-0.1659034,-0.6820471,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.01672363,-0.9615479,0.0144043,0,0,0,0,0,0
0.5899997,0.7396386,0.8755721,-0.2175117,-0.6672817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1759338,0.03523673,0.03873542,-0.07617188,-1.062866,0.02502441,0,0,0,0,0,0
0.5999997,0.7159706,0.8999631,-0.2460151,-0.6425769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1168213,-1.088989,0.04858398,0,0,0,0,0,0
0.6099997,0.6850963,0.9415066,-0.26239,-0.5643181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1650391,-1.132935,0.02355957,0,0,0,0,0,0
0.6199997,0.6615523,0.9662672,-0.2556584,-0.4938061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1473389,-1.134521,0.1065674,0,0,0,0,0,0
0.6299997,0.6296722,0.9906307,-0.2918309,-0.4222964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1226807,-1.220825,0.1202393,0,0,0,0,0,0
0.6399997,0.6213085,0.9900852,-0.3120595,-0.3523253,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.1794434,-1.141968,0.07434082,0,0,0,0,0,0
0.6499997,0.6213085,0.9900852,-0.3215154,-0.2695533,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.2594023,0.0297388,-0.0252405,-0.175293,-1.030762,0.1278076,0,0,0,0,0,0
0.6599997,0.6380451,0.991177,-0.321606,-0.2260795,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.2041016,-0.7598877,0.2036133,0,0,0,0,0,0
0.6699997,0.710439,0.9432381,-0.3610292,-0.2179185,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.1817752,-0.009457849,-0.07843094,-0.04626465,-0.8618164,-0.206665,0,0,0,0,0,0
0.6799996,0.77375,0.8779858,-0.3780855,-0.2202759,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.0637207,-0.8652344,-0.4445801,0,0,0,0,0,0
0.6899996,0.8761782,0.7481521,-0.3780855,-0.2202759,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.1651611,-0.8398438,-0.3118896,0,0,0,0,0,0
